Company Name,Website,Email,Phone,Fax,Address
JENOPTIK AG,www.jenoptik.de,info@jenoptik.com,493641650.0,493641000000.0,JENOPTIK AG07739 JenaDeutschland
Jenoptik Industrial Metrology Germany GmbH,www.jenoptik.com,metrology@jenoptik.com,49772168130.0,4977220000000.0,Jenoptik Industrial Metrology Germany GmbHDrachenloch 578052 Villingen-SchwenningenDeutschland
JENOPTIK Optical Systems GmbH,www.jenoptik.de,info@jenoptik.com,493641650.0,493641000000.0,JENOPTIK AG07739 JenaDeutschland
JESA SA,www.jesa.com,info@jesa.com,41264084700.0,41264084701.0,JESA SAPetit Moncor 91752 Villars Sur GlâneSchweiz
Dr. Jeßberger GmbH,N/A,N/A,N/A,N/A,N/A
JET PRESS Limited,www.jetpress.de,N/A,441624000000.0,172.0,N/A
Jetter AG,www.jetter.de,info@jetter.de,49714125500.0,4971410000000.0,Jetter AGGräterstr. 271642 LudwigsburgDeutschland
Joachim Uhing GmbH & Co. KG,www.uhing.com,sales@uhing.com,4943479060.0,49434790640.0,Joachim Uhing GmbH & Co. KGKonrad-Zuse-Ring 2024220 FlintbekDeutschland
Jobs SPA,www.jobs.it,N/A,39523549750.0,16429100.0,N/A
Johannes Krupp Werkzeug und Maschinenbau GmbH & Co.KG,www.krupp-werkzeugbau.de,info@krupp-werkzeugbau.de,4926246926.0,4926242602.0,Johannes Krupp Werkzeug und Maschinenbau GmbH & Co.KGAuf den Dorfwiesen 1156204 HillscheidDeutschland
JP Kummer Semiconductor Technology GmbH,www.jpkummer.com/de/,sales_de@jpkummer.de,4982200000000.0,4982200000000.0,JP Kummer Semiconductor Technology GmbHSteinerne Furt 7886167 AugsburgDeutschland
Johs. Boss GmbH & Co. KG,www.johs-boss.de,contact@johs-boss.de,49743290870.0,497433000000.0,Johs. Boss GmbH & Co. KGJohannes-Boss-Str. 972461 AlbstadtDeutschland
Joke Technology GmbH,www.joke-technology.com,info@joke.de,4922048390.0,49220483961.0,Joke Technology GmbHAsselborner Weg 14-1651429 Bergisch GladbachDeutschland
JOMESA Meßsysteme GmbH,www.jomesa.de,vertrieb@jomesa.de,49895488370.0,4989594952.0,JOMESA Meßsysteme GmbHAdalperostr. 2985737 IsmaningDeutschland
Jongen Werkzeugtechnik GmbH,www.jongen.de,info@jongen.de,49215492850.0,4921550000000000.0,Jongen Werkzeugtechnik GmbHSiemensring 1147877 WillichDeutschland
Jörg Wappler Werkzeugmaschinen e. K.,www.wappler-werkzeugmaschinen.de,info@wappler-werkzeugmaschinen.de,49352433300.0,493524000000.0,Jörg Wappler Werkzeugmaschinen e. K.Niederauer Str. 42 a01689 WeinböhlaDeutschland
Josef Blässinger GmbH + Co. KG,www.blaessinger.de,info@blaessinger.de,49711167080.0,497112000000.0,Josef Blässinger GmbH + Co. KGZeppelinstr. 1873760 OstfildernDeutschland
Joseph Beratung # Management mit Sy,www.joseph-beratung.de,admin@joseph-beratung.de,492143000000.0,551373.0,N/A
JSP Safety GmbH,www.jspsafety.com,N/A,5740549.0,N/A,N/A
JUKI Automation Systems GmbH,www.juki-smt.com,vp.info@ml.juki.com,499119000000.0,4991190000000.0,JUKI Automation Systems GmbHNeuburger Str. 4190451 NürnbergDeutschland
N/A,www.julabo.com,info.de@julabo.com,497823510.0,4978232491.0,JULABO GmbHGerhard-Juchheim-Str. 177960 SeelbachDeutschland
Julius vom Hofe GmbH & Co. KG,www.hofe.de,info@hofe.de,49235198800.0,492352000000.0,Julius vom Hofe GmbH & Co. KGBromberger Str. 458511 LüdenscheidDeutschland
JUMO GmbH & Co. KG,www.jumo.net,mail@jumo.net,4966160030.0,496616000000.0,JUMO GmbH & Co. KG36035 FuldaDeutschland
JUNG Antriebstechnik u. Automation GmbH,www.ja2-gmbh.de,N/A,49641480170.0,496415000000.0,JUNG Antriebstechnik u. Automation GmbHFelsweg 1835435 WettenbergDeutschland
Jung Hebe- und Transporttechnik GmbH,www.jung-hebetechnik.de,info@jung-hebetechnik.de,497151000000.0,4971510000000.0,Jung Hebe- und Transporttechnik GmbHBiegelwiesenstr. 5-771334 WaiblingenDeutschland
Jung Polykontakt GmbH,jung-poly.de,info@jung-poly.de,49758593230.0,497586000000.0,Jung Polykontakt GmbHHeiligenberger Str. 1188356 OstrachDeutschland
Jürgen Löhrke GmbH,www.loehrke.com,info@loehrke.com,49451293070.0,494513000000.0,Jürgen Löhrke GmbHSiemser Landstr. 12723569 LübeckDeutschland
Kabeltronik Arthur Volland GmbH,www.kabeltronik.de,info@kabeltronik.de,49846694040.0,498467000000.0,Kabeltronik Arthur Volland GmbHMühlweg 685095 DenkendorfDeutschland
KAESER KOMPRESSOREN SE,www.kaeser.de,info@kaeser.com,4995616400.0,499562000000.0,KAESER KOMPRESSOREN SECarl-Kaeser-Str. 2696450 CoburgDeutschland
KAGER Industrieprodukte GmbH,www.kager.de,info@kager.de,496074000000.0,4960740000000.0,KAGER Industrieprodukte GmbHPaul-Ehrlich-Str. 10 A63128 DietzenbachDeutschland
Kalmbach GmbH,www.kalmbach.de,info@kalmbach.de,49205128680.0,492051000000.0,Kalmbach GmbHEintrachtstr. 9642551 VelbertDeutschland
Kammerer Gewindetechnik GmbH,www.kammerer-gewinde.com,info@kammerer-gewinde.com,49783396030.0,497834000000.0,Kammerer Gewindetechnik GmbHIn der Hausmatte 378132 HornbergDeutschland
Kampf Schneid- und Wickeltechnik GmbH & Co. KG,www.kampf.de,info@kampf.de,492262810.0,49226281201.0,Kampf Schneid- und Wickeltechnik GmbH & Co. KGMühlener Str. 36-4251674 WiehlDeutschland
kapilendo AG,www.kapilendo.de,info@kapilendo.de,493036000000.0,4930360000000.0,kapilendo AGJoachimsthaler Str. 1010719 BerlinDeutschland
Kapp GmbH & Co. KG,www.kapp-niles.com/de,info@kapp-niles.com,4995618660.0,499562000000.0,Kapp GmbH & Co. KGCallenberger Str. 5296450 CoburgDeutschland
KARDEX Deutschland GmbH,www.kardex.com,info@kardex.com,4982839990.0,498284000000.0,KARDEX Deutschland GmbHMegamat-Platz 186476 NeuburgDeutschland
Karl Deutsch Prüf- und Meßgerätebau GmbH & Co. KG,www.karldeutsch.de,info@karldeutsch.de,4920271920.0,49202714932.0,Karl Deutsch Prüf- und Meßgerätebau GmbH & Co. KGOtto-Hausmann-Ring 10142115 WuppertalDeutschland
Karl H. Ackermann GmbH & Co.KG,www.ackermann-gmbh.net,info@ackermann-gmbh.net,4964621897.0,4964628569.0,Karl H. Ackermann GmbH & Co.KGIndustriestr. 735075 GladenbachDeutschland
Karl Hipp GmbH Präzisions-Gewindespindeln,www.karl-hipp.de,post@karl-hipp.de,49747595190.0,497476000000.0,Karl Hipp GmbH Präzisions-GewindespindelnAdolph-Kolping-Str. 372393 BurladingenDeutschland
Karl Knauer KG,http://www.karlknauer.de,email@karlknauer.de,4978357820.0,4978353598.0,Karl Knauer KGZellerstr. 1477781 BiberachDeutschland
Karl Späh GmbH & Co. KG Dichtungsfabriken,https://spaeh-da.com/,info@spaeh.de,497572602.0,497573000000.0,Karl Späh GmbH & Co. KG DichtungsfabrikenIndustriestr. 4-1272516 ScheerDeutschland
Karl Storz SE & Co. KG,www.karlstorz.com,info@ksndtec.com,4974617080.0,497462000000.0,Karl Storz SE & Co. KGDr.-Karl-Storz-Str. 3478532 TuttlingenDeutschland
Karlsruher Messe- und Kongress-GmbH,www.messe-karlsruhe.de,info@messe-karlsruhe.de,4972137200.0,497214000000000.0,Karlsruher Messe- und Kongress-GmbHFestplatz 976137 KarlsruheDeutschland
Karnebogen GmbH,www.karnebogen.com,post@karbo.de,4923597344.0,4923594566.0,Karnebogen GmbHHagener Str. 358566 KierspeDeutschland
Kaspersky Labs GmbH,www.kaspersky.de,info@kaspersky.de,49841981890.0,4984200000000.0,Kaspersky Labs GmbHDespag-Str. 385055 IngolstadtDeutschland
Kathrein Solutions GmbH,www.kathrein-solutions.com,iot-info@kathrein-solutions.com,4980370000000.0,4980370000000.0,Kathrein Solutions GmbHKronstaudener Weg 183071 StephanskirchenDeutschland
Kaupp GmbH,www.kaupp-gmbh.com,einkauf@kaupp-gmbh.com,4977323886.0,497423000000.0,Kaupp GmbHMax-Planck-Str. 2578713 SchrambergDeutschland
KAWEHA Anlagentechnik GmbH,www.kaweha.de,info@kaweha.de,49561510540.0,495615000000.0,KAWEHA Anlagentechnik GmbHMax-Planck-Str. 234253 LohfeldenDeutschland
KB Prüftechnik GmbH,http://www.kbprueftechnik.de,info@kbprueftechnik.de,496232000000.0,4962320000000.0,KB Prüftechnik GmbHIm Weichlingsgarten 10 B67126 Hochdorf-AssenheimDeutschland
KBK Antriebstechnik GmbH,www.kbk-antriebstechnik.de,info@kbk-antriebstechnik.de,499372000000.0,499372000000.0,KBK Antriebstechnik GmbHUnterlandstr. 4663911 KlingenbergDeutschland
KC-Kunststoff-Chemische Produkte GmbH,www.kc-produkte.com,info@kc-produkte.com,49704494250.0,497045000000.0,KC-Kunststoff-Chemische Produkte GmbHLeonberger Str. 8671292 FriolzheimDeutschland
KDS,www.kds.com,N/A,1192130.0,N/A,N/A
KEB Automation KG,www.keb-automation.com,info@keb.de,495263000000.0,495263000000.0,KEB Automation KGSüdstr. 3832683 BarntrupDeutschland
KEBA Group AG,www.keba.com,keba@keba.com,4373270900.0,43732730910.0,KEBA Group AGGewerbepark Urfahr 14 -164040 LINZÖsterreich
Kegelmann Technik GmbH,www.ktechnik.de,skegelmann@ktechnik.de,49610685070.0,496107000000.0,Kegelmann Technik GmbHGutenbergstr. 1563110 RodgauDeutschland
Kelch GmbH,www.kelch.de,info@kelch.de,497151000000.0,4971510000000.0,Kelch GmbHWerkstr. 3071384 WeinstadtDeutschland
Keller & Kalmbach GmbH,www.keller-kalmbach.de,info@keller-kalmbach.com,498983950.0,49898395267.0,900 Beschäftigte
KELLER Druckmesstechnik AG,www.keller-druck.com,info@keller-druck.com,41522352525.0,41522352500.0,400 Mitarbeiter
Kelvion Holding GmbH,www.kelvion.com,info@kelvion.com,492349800.0,492350000000.0,Kelvion Holding GmbHMeesmannstr. 10344807 BochumDeutschland
N/A,www.kem.de,media.industrie.de,497117000000.0,870771.0,N/A
Kemapack GmbH,www.kemapack.com,info@kemapack.com,49819191770.0,498192000000.0,Kemapack GmbHAlbert-Einstein-Str. 1-386899 LandsbergDeutschland
Kemmerich Elektromotoren GmbH & Co.,www.kemmerich-elektromotoren.de,info@elektromotoren.de,492262000000.0,4922620000000.0,Kemmerich Elektromotoren GmbH & Co.Hückeswagener Str. 12051647 GummersbachDeutschland
Kemmler Präzisionswerkzeuge GmbH,www.kemmler-tools.de,info@kemmler-tools.de,497474000000.0,4974740000000.0,Kemmler Präzisionswerkzeuge GmbHLange Str. 10172116 MössingenDeutschland
Kemppi GmbH,www.kemppi.de,sales.de@kemppi.de,49640377920.0,4964040000000.0,Kemppi GmbHPerchstetten 1035428 LanggönsDeutschland
Kendrion Villingen GmbH,kendrion-electromagnetic.com,sales-ids@kendrion.com,4977218770.0,4977220000000.0,Kendrion Villingen GmbHWilhelm-Binder-Str. 4-678048 Villingen-SchwenningenDeutschland
Kendrion Kuhnke Automation GmbH,www.kuhnke.kendrion.com,sales-ics@kendrion.com,4945234020.0,494523000000.0,Kendrion Kuhnke Automation GmbHLütjenburger Str. 10123714 MalenteDeutschland
Kennametal Inc.,www.kennametal.com,mcs-na.service@kennametal.com,17245395000.0,172454000000.0,Kennametal Inc.Technology Way 160015650 LatrobeUSA
Keram Umweltenergie GmbH Airoblock Wärmepumpen,www.airoblock.com,info@airoblock.com,493669000000.0,491805000000.0,Keram Umweltenergie GmbH Airoblock WärmepumpenAm Lindenberg 307616 BürgelDeutschland
KERN Microtechnik GmbH,www.kern-microtechnik.com,kern@microtechnik.com,49882491010.0,4988250000000.0,KERN Microtechnik GmbHOlympiastr. 282438 EschenloheDeutschland
Kersia Deutschland GmbH,www.anti-germ.com,office.de@kersia-group.com,49833183600.0,161887700.0,N/A
KEYENCE DEUTSCHLAND GmbH,www.keyence.de,einkauf@keyence.de,49610236890.0,4961020000000.0,KEYENCE DEUTSCHLAND GmbHSiemensstr. 163263 Neu-IsenburgDeutschland
KFM Regelungstechnik GmbH,www.kfm-regelungstechnik.de,info@kfm-regelungstechnik.de,49522177080.0,49522177080.0,KFM Regelungstechnik GmbHPlanckstr. 232052 HerfordDeutschland
KfW Kreditanstalt für Wiederaufbau,www.kfw.de,info@kfw.de,496974310.0,496974000000.0,KfW Kreditanstalt für WiederaufbauPalmengartenstr. 5 -960325 FrankfurtDeutschland
KHS GmbH,www.khs.com,info@khs.com,492315690.0,492316000000.0,KHS GmbHJuchostr. 2044143 DortmundDeutschland
KIC,http://kicthermal.com/,N/A,18586730085.0,1612092127.0,N/A
Kiefel GmbH,www.kiefel.com,kiefel@kiefel.de,49865478271.0,49865478499.0,Kiefel GmbHSudetenstr. 383395 FreilassingDeutschland
Kienzle GmbH Kienzle Systems,www.kienzle-gruppe.de,info@kienzle-gruppe.de,49713696380.0,497137000000.0,Kienzle GmbH Kienzle SystemsSalinenstr. 2674177 Bad FriedrichshallDeutschland
Kieselmann GmbH,www.kieselmann.de,info@kieselmann.de,4970433710.0,497043000000.0,Kieselmann GmbHPaul-Kieselmann-Str. 4-1075438 KnittlingenDeutschland
KINEMATICA AG,www.kinematica.ch,info@kinematica.ch,41412596565.0,41412596575.0,KINEMATICA AGLuzernerstr. 147 A6014 LuzernSchweiz
Kinkele GmbH & Co. KG Maschinen- Apparate-Stahlbau,www.kinkele.de,info@kinkele.de,4993319090.0,49933190910.0,Kinkele GmbH & Co. KG Maschinen- Apparate-StahlbauRudolf-Diesel-Str. 197199 OchsenfurtDeutschland
Kissel & Wolf GmbH,www.kiwo.de,info@kiwo.de,4962225780.0,496223000000.0,Kissel & Wolf GmbHIn den Ziegelwiesen 669168 WieslochDeutschland
KISSsoft AG,http://www.kisssoft.ch/deutsch/home/index.php,info@kisssoft.ag,41552542050.0,41552542051.0,KISSsoft AGRosengartenstr. 48608 BubikonSchweiz
KIST + ESCHERICH GmbH,www.kist-escherich.com,info@kist-escherich.com,49893185550.0,498932000000.0,KIST + ESCHERICH GmbHHöglwörther Str. 181369 MünchenDeutschland
Kistler Instrumente AG,www.kistler.com,info.kre@kistler.com,4921916980.0,49219160023.0,Kistler Remscheid GmbHKölner Str. 7142897 RemscheidDeutschland
Kistler Remscheid GmbH,www.kistler.com,info.kre@kistler.com,4921916980.0,49219160023.0,Kistler Remscheid GmbHKölner Str. 7142897 RemscheidDeutschland
Kito Europe GmbH,www.kito.net,info@kito.net,492115000000.0,4921150000000.0,Kito Europe GmbHHeerdter Lohweg 9340549 DüsseldorfDeutschland
Kitzinger Maschinenbau GmbH,www.kitzinger-gmbh.de,info@kitzinger-gmbh.de,4946195366.0,4946195366.0,Kitzinger Maschinenbau GmbHAltholzkrug 924976 HandewittDeutschland
Kjellberg Finsterwalde Plasma und Maschinen GmbH,www.kjellberg.de,plasma@kjellberg.de,493532000000.0,493532000000.0,Kjellberg Finsterwalde Plasma und Maschinen GmbHOscar-Kjellberg-Str. 2003238 FinsterwaldeDeutschland
KK Elektrotechnik GmbH,kk-elektrotechnik.de,info@kk-elektrotechnik.de,49719195660.0,497192000000.0,KK Elektrotechnik GmbHKarl-Ferdinand-Braun-Str. 771522 BacknangDeutschland
Klaus Union GmbH & Co. KG,www.klaus-union.de,info@klaus-union.de,4923445950.0,49432387.0,Klaus Union GmbH & Co. KGBlumenfeldstr. 1844795 BochumDeutschland
Klepp Absauganlagen GmbH,www.klepp.de,office@klepp.de,49802493007.0,4908.0,Klepp Absauganlagen GmbHMarkfeld 883043 Bad AiblingDeutschland
Klingelnberg GmbH,www.klingelnberg.com,info@klingelnberg.com,492192810.0,49219281200.0,Klingelnberg GmbHPeterstr. 4542499 HückeswagenDeutschland
KLINGER GmbH,www.klinger-gmbh.de,mail@klinger.de,49612640160.0,496126000000.0,KLINGER GmbHRichard-Klinger-Str. 3765510 IdsteinDeutschland
KLN Ultraschall AG,www.kln.de,info@kln.de,496252140.0,49625214277.0,KLN Ultraschall AGOdenwaldstr. 864646 HeppenheimDeutschland
Klostermann GmbH,www.klostermann.com,mail@klostermann.com,492192000000.0,4921920000000.0,Klostermann GmbHAn der Hasenjagd 542897 RemscheidDeutschland
KML Linear Motion Technology GmbH,www.kml-technology.com,office@kml-technology.com,43164150300.0,431642000000.0,KML Linear Motion Technology GmbHDaumegasse 1 -31100 WIENÖsterreich
KMT GmbH,www.kmt-waterjet.com,info@kmt-waterjet.com,4960329970.0,496033000000.0,KMT GmbHHohe Str. 6 -861231 Bad NauheimDeutschland
KMU LOFT Cleanwater GmbH,www.kmu-loft.de,info@kmu-loft.de,49712196830.0,497122000000.0,KMU LOFT Cleanwater GmbHBahnhofstr. 3072138 KirchentellinsfurtDeutschland
Knapp AG,www.knapp.com,sales@knapp.com,433164950.0,43316491394.0,Knapp AGGünter-Knapp-Str. 5-78075 Hart bei GrazÖsterreich
Knapp Wälzlagertechnik GmbH,www.knapp-waelzlagertechnik.de,info@knapp-waelzlagertechnik.de,497151000000.0,4971510000000.0,Knapp Wälzlagertechnik GmbHEisentalstr. 3271332 WaiblingenDeutschland
KNAUER Wissenschaftliche Geräte GmbH,www.knauer.net,info@knauer.net,49308097270.0,49308015010.0,KNAUER Wissenschaftliche Geräte GmbHHegauer Weg 3814163 BerlinDeutschland
KNF Neuberger GmbH,www.knf.de,info@knf.de,49766459090.0,497665000000.0,KNF Neuberger GmbHAlter Weg 379112 FreiburgDeutschland
Kniel System-Electronic GmbH,www.kniel.de,info@kniel.de,4972195920.0,497220000000.0,Kniel System-Electronic GmbHKurzheckweg 876187 KarlsruheDeutschland
knoell Germany GmbH,www.knoell.com,info@knoell.com,496217000000.0,49621700000000.0,knoell Germany GmbHKonrad-Zuse-Ring 2568163 MannheimDeutschland
Knoll Maschinenbau GmbH,www.knoll-mb.de,info.itworks@knoll-mb.de,49758120080.0,4975810000000.0,Knoll Maschinenbau GmbHSchwarzachstr. 2088348 Bad SaulgauDeutschland
KÖBO GmbH & Co. KG,www.koebo.com,info@koebo.com,4920270930.0,11542281.0,N/A
KOCH Pumpentechnik GmbH& Co.KG,www.packo.de,info@koch-pumpen.de,49571398430.0,495714000000.0,KOCH Pumpentechnik GmbH& Co.KGAm Wiehen 2 A32457 Porta WestfalicaDeutschland
Kocher & Beck GmbH & Co. Rotationsstanztechnik KG,www.kocher-beck.de,info@kocher-beck.de,49712797850.0,4971280000000.0,Kocher & Beck GmbH & Co. Rotationsstanztechnik KGDieselstr. 672124 PliezhausenDeutschland
KOCO Motion GmbH,www.kocomotion.de,info@kocomotion.de,4977210000000.0,4977210000000.0,KOCO Motion GmbHNiedereschacher Str. 5478083 DauchingenDeutschland
Koenig & Bauer AG,www.koenig-bauer.com,info@kba.com,499319090.0,499319000000.0,Koenig & Bauer AGFriedrich-Koenig-Str. 497080 WürzburgDeutschland
N/A,www.kohyoung.com,europe@kohyoung.com,4961890000000.0,4961890000000.0,Koh Young Europe GmbHIndustriegebiet Süd E 463755 AlzenauDeutschland
KOHLER Maschinenbau GmbH,www.kohler-germany.com,kohler@kohler-germany.com,490782000000.0,490782000000.0,KOHLER Maschinenbau GmbHEinsteinallee 777933 LahrDeutschland
kolb Cleaning Technology GmbH,www.kolb-ct.com,info@kolb-ct.com,492155000000.0,492155000000.0,kolb Cleaning Technology GmbHKarl-Arnold-Str. 1247877 WillichDeutschland
Koller GmbH,www.koller-gruppe.com,info@koller-gruppe.com,4984641557.0,4984648661.0,Koller GmbHOberbürg 2492345 DietfurtDeutschland
KOLLMORGEN Europe GmbH,www.kollmorgen.com,think@kollmorgen.com,49210293940.0,4920400000000.0,KOLLMORGEN Europe GmbHPempelfurtstr. 140880 RatingenDeutschland
KOMET GROUP GmbH,www.kometgroup.com,info@kometgroup.com,4971433730.0,497143000000.0,KOMET GROUP GmbHZeppelinstr. 374354 BesigheimDeutschland
König-mtm GmbH,www.koenig-mtm.de,sales@koenig-mtm.de,4993428760.0,499343000000.0,König-mtm GmbHAm Stammholz97877 WertheimDeutschland
KonMed GmbH,www.konmed.ch,info@konmed.ch,41417904333.0,41417904332.0,KonMed GmbHBirkenstr. 496343 RotkreuzSchweiz
Konradin,media.industrie.de,media.industrie@konradin.de,711326.0,1326.0,KonradinErnst-Mey-Str. 870771 Leinfelden-Echterdingen
Kontron AG,www.kontron.de,sales@kontron.com,4982140860.0,498214000000.0,Kontron AGLise-Meitner-Str. 3-586156 AugsburgDeutschland
KONUX GmbH,www.konux.com,info@konux.de,498919000000.0,281369.0,N/A
Kopf & Lübben GmbH,www.kopf-luebben.com,info@kopf-luebben.com,49421389910.0,494214000000.0,Kopf & Lübben GmbHOtto-Lilienthal-Str. 1828199 BremenDeutschland
Kordt GmbH & Co. KG Fabrik für Lehren und Meßzeuge,www.kordt.de,mail@kordt.de,49240370050.0,492404000000.0,Kordt GmbH & Co. KG Fabrik für Lehren und MeßzeugePreyerstr. 24-2652249 EschweilerDeutschland
KORIS Force & Safety Components GmbH,www.koris-force-safety.de,vertrieb@koris-fs.de,4971360000000.0,471397.0,N/A
Köttermann GmbH,www.koettermann.com,website@koettermann.com,4951479760.0,495148000000.0,Köttermann GmbHIndustriestr. 231311 UetzeDeutschland
KRAL AG,www.kral.at,kral@kral.at,43435600000000.0,43557800000000.0,KRAL AGBildgasse 406893 LustenauÖsterreich
Kratzer GmbH & Co. KG,www.kratzer.de,info@kratzer.de,497816240.0,49781624911.0,Kratzer GmbH & Co. KGMarlener Str. 1977656 OffenburgDeutschland
Kraus Hardware GmbH,www.kraus-hw.de,info@kraus-hw.de,49602699786.0,496027000000.0,Kraus Hardware GmbHOstring 9 c63762 GroßostheimDeutschland
KraussMaffei Technologies GmbH,www.krausmaffei.com,info@krausmaffei.de,498988990.0,498989000000.0,KraussMaffei Technologies GmbHKrauss-Maffei-Str. 280997 MünchenDeutschland
KREATIZE® GmbH,www.kreatize.com,info@kreatize.com,49015900000000.0,1510405.0,N/A
KREMER GmbH,www.kremer-tec.de,info@kremer-tec.de,49605361610.0,4960539739.0,KREMER GmbHKinzigstr. 963607 WächtersbachDeutschland
Kristen + Görmann KG,www.kristen-goermann.de,info@kristen-goermann.de,49784399270.0,497844000000.0,Kristen + Görmann KGRobert-Bosch-Str. 677871 RenchenDeutschland
KRIWAN Industrie-Elektronik GmbH,www.kriwan.com,info@kriwan.de,4979478220.0,4979477122.0,KRIWAN Industrie-Elektronik GmbHAllmand 1174670 ForchtenbergDeutschland
KROHNE Messtechnik GmbH,www.krohne.de,info@krohne.de,492033010.0,49203300000000.0,KROHNE Messtechnik GmbHLudwig-Krohne-Str. 547058 DuisburgDeutschland
KRUPS Automation GmbH,www.krups-automation.com,info@krups-online.de,49268994350.0,492690000000.0,KRUPS Automation GmbHRingstr. 1356307 DernbachDeutschland
KSB SE & Co. KGaA,www.ksb.com,info@ksb.com,496233860.0,496234000000.0,KSB SE & Co. KGaA67225 FrankenthalDeutschland
KSG GmbH,www.ksg.de,ksg@ksg.de,4937212660.0,493721000000.0,KSG GmbHAuerbacher Str. 3- 509390 GornsdorfDeutschland
KTR Systems GmbH,www.ktr.com,mail@ktr.com,4959717980.0,495972000000.0,KTR Systems GmbHCarl-Zeiss-Str. 2548432 RheineDeutschland
KTW Konstruktion-Technik K. Weißhaupt GmbH,www.ktw-friedrichshafen.de,info@ktw-friedrichshafen.de,49754195010.0,4975420000000.0,KTW Konstruktion-Technik K. Weißhaupt GmbHLindauer Str. 11888046 FriedrichshafenDeutschland
KÜBLER GmbH,www.kuebler-ht.de,info@kuebler-ht.de,49745898970.0,497459000000.0,KÜBLER GmbHEbhauser Str. 172213 AltensteigDeutschland
Fritz Kübler GmbH,www.kuebler.com,info@kuebler.com,49772039030.0,49772021564.0,Fritz Kübler GmbHSchubertstr. 4778054 Villingen-SchwenningenDeutschland
Küenle Elektromotoren GmbH & Co. KG,www.kueenle.de,info@kueenle.de,4971509420.0,497150.0,Küenle Elektromotoren GmbH & Co. KGSaarstr. 4171282 HemmingenDeutschland
Kugler GmbH,www.kugler-precision.com,info@kugler-precision.com,49755392000.0,497554000000.0,Kugler GmbHHeiligenberger Str. 10088682 SalemDeutschland
N/A,www.kuka.com,kontakt@kuka.com,498217970.0,498218000000.0,14
Kulicke & Soffa Netherlands B.V.,www.kns.com,N/A,325626.0,N/A,N/A
KULLEN-KOTI GmbH,www.kullen.de,post@kullen.de,4971211420.0,497121000000.0,200 Mitarbeiter
KUMAvision AG,www.kumavision.com,stuttgart@kumavision.com,497112000000.0,497112000000.0,KUMAvision AGLöffelstr. 4670597 StuttgartDeutschland
KUNDISCH GmbH & Co. KG Electronic,http://www.kundisch.de/,info@kundisch.de,49772097610.0,497721000000.0,KUNDISCH GmbH & Co. KG ElectronicSteinkirchring 5678056 Villingen-SchwenningenDeutschland
Kunststoff Helmbrechts AG,www.kh.de,info@kh.de,4992527090.0,499253000000.0,Kunststoff Helmbrechts AGPressecker Str. 3995233 HelmbrechtsDeutschland
Kunz precision,www.kunz-precision.ch,mailbox@kunz-precision.ch,41627460020.0,41627460021.0,Kunz precisionRiedtalstr. 164800 ZofingenSchweiz
Kurschildgen GmbH Hebezeugbau,tigerhebezeuge.de,post@tigerhebezeuge.de,492203000000.0,4922030000000.0,Kurschildgen GmbH HebezeugbauGustav-Stresemann-Str. 151469 Bergisch GladbachDeutschland
Kurt Grützmann Feinmechanik GmbH,www.kurt-gruetzmann.de,info@gruetzmann-gmbh.de,4945338594.0,4945335279.0,Kurt Grützmann Feinmechanik GmbHWeddernkamp 623858 ReinfeldDeutschland
Kurt Steiger Werkzeugmaschinen GmbH,www.kurt-steiger-gmbh.com,info@kurt-steiger.de,49611421047.0,49611421040.0,Kurt Steiger Werkzeugmaschinen GmbHFlachstr. 1165197 WiesbadenDeutschland
Kurtz GmbH Maschinenfabrik,www.kurtzersa.de,info@kurtz.de,4993428070.0,499343000000.0,Kurtz GmbH MaschinenfabrikFrankenstr. 297892 KreutzwertheimDeutschland
Kutter- und Gerätebau Wetter GmbH,kgwetter.de,info@kgwetter.de,49646198400.0,496462000000.0,Kutter- und Gerätebau Wetter GmbHGoldbergstr. 2135216 BiedenkopfDeutschland
Kuttig Electronic GmbH,www.kuttig.de,info@kuttig.de,492472000000.0,492472000000.0,Kuttig Electronic GmbHAm Vennstein 652159 RoetgenDeutschland
KVT-Fastening GmbH,www.kvt-koenig.de,info@kvt-koenig.de,4973067820.0,4973070000000.0,KVT-Fastening GmbHMax-Eyth-Str. 1489186 IllerriedenDeutschland
Kyland Technology EMEA GmbH,www.kyland.com,emea@kyland.com,49712000000000.0,49712000000000.0,Kyland Technology EMEA GmbHEsslinger Str. 770771 Leinfelden-EchterdingenDeutschland
Kyto GmbH,www.kyto.de,info@kyto.com,4930990000000.0,12610115.0,N/A
Kyzen Corporation,www.kyzen.com,N/A,16158310889.0,43037211.0,N/A
N/A,www.lr-kaelte.de,info@lr-kaelte.de,492936000000.0,4929360000000.0,L & R Kältetechnik GmbH & Co. KGHachener Str. 90 a59846 SundernDeutschland
L A P GmbH LASER APPLIKATIONEN,www.lap-laser.com,info@lap-laser.com,494132000000.0,494132000000.0,L A P GmbH LASER APPLIKATIONENZeppelinstr. 2321337 LüneburgDeutschland
L. Kellenberger & Co AG Präzisionsschleifmaschinen,www.kellenberger.net,info@kellenberger.net,41712429111.0,41712429222.0,L. Kellenberger & Co AG PräzisionsschleifmaschinenHeiligkreuzstr. 289009 ST.GALLENSchweiz
L. Klein SA,www.kleinmetals.ch,info@kleinmetals.ch,41323417373.0,41323419720.0,L. Klein SAChemin du Long-Champ 1102500 BIELSchweiz
