Company Name,Website,Email,Phone,Fax,Address
m & h inprocess messtechnik GmbH,www.hexagonmi.com,info@mh-inprocess.com,49752997330,49752997337,m & h inprocess messtechnik GmbHAm Langholz 1188289 WaldburgDeutschland
m2m Germany GmbH,www.m2mgermany.de,info@m2mgermany.de,4.96082E+12,4.96082E+12,m2m Germany GmbHAm Kappengraben 1861273 WehrheimDeutschland
Müller Hydraulik GmbH,www.muellerhydraulik.de,info@muellerhydraulik.de,4.97412E+11,4.97412E+13,Müller Hydraulik GmbHAlbring 2978658 Zimmern o.R.(INKOM)Deutschland
Maag Pump Systems AG,maag.com/de/,welcome@maag.com,41442788349,41442788319,Maag Pump Systems AGAspstr. 128154 Oberglatt/ZürichSchweiz
MAC-TEC,www.mac-tec.de,info@mac-tec.de,4.96748E+11,4.96748E+11,MAC-TECDahlienweg 856281 EmmelshausenDeutschland
MacDermid Alpha Assembly Solutions,www.alphametals.com,+44 41483758400,4.41484E+11,2215,N/A
machineering GmbH & Co. KG,www.machineering.de,info@machineering.de,4.98957E+11,30680687,N/A
Madaula GmbH,www.madaula.com,madaula.de@madaula.com,49725476236,49725476034,Madaula GmbHFranz-Sigel-Str. 468753 WaghäuselDeutschland
Maetrics GmbH,www.maetrics.com,infoeurope@maetrics.com,4.16515E+11,74051,N/A
MAG IAS GmbH,www.mag-ias.com,daniela.berger@mag-ias.com,4971612010,49716120100,MAG IAS GmbHSalacher Str. 9373054 EislingenDeutschland
MAGMA Gießereitechnologie GmbH,www.magmasoft.de,info@magmasoft.de,49241889010,4.92419E+11,MAGMA Gießereitechnologie GmbHKackertstr. 16-1852072 AachenDeutschland
Magnescale Europe GmbH,http://www.mgscale.com,info-eu@mgscale.com,4.97154E+11,4.97154E+11,Magnescale Europe GmbHAntoniusstr. 1473249 WernauDeutschland
Magnetische Pruefanlagen GmbH,www.mp-ndt.de,info@mp-ndt.de,49712110990,4.97121E+11,Magnetische Pruefanlagen GmbHIn Laisen 6572766 ReutlingenDeutschland
Magnetrol International N.V.,www.magnetrol.com,info@magnetrol.be,3252451111,3252450993,Magnetrol International N.V.Heikensstraat 69240 ZeleBelgien
MAGTROL SA,www.magtrol.com,magtrol@magtrol.ch,41264073000,41264073001,MAGTROL SACentre technologique Montena1728 ROSSENS / FRIBOURGSchweiz
Mahltechnik Görgens GmbH,http://www.mahltechnik-goergens.de,info@mahltechnik-goergens.de,49213324510,49213372632,Mahltechnik Görgens GmbHNorfer Str. 2241539 DormagenDeutschland
Mahr GmbH,www.mahr.com,info@mahr.de,4955170730,49551707388,Mahr GmbHCarl-Mahr-Str. 137073 GöttingenDeutschland
Maier Werkzeugmaschinen GmbH & Co. KG,www.maier-werkzeugmaschinen.de,info@maier-machines.de,49742652860,4.97427E+11,Maier Werkzeugmaschinen GmbH & Co. KGSiemensstr. 1078564 WehingenDeutschland
MAKINO Europe GmbH,www.makino.eu,makino-office@makino.de,4970215030,4.97022E+11,MAKINO Europe GmbHKruichling 1873230 KirchheimDeutschland
Makino GmbH,www.makino.eu,info@makino.eu,4970215030,4.97022E+11,Makino GmbHKruichling 1873230 Kirchheim unter TeckDeutschland
Malvern Panalytical GmbH,www.malvern.de,info@malvern.co.uk,4956157420,4.95616E+11,Malvern Panalytical GmbHNürnberger Str. 11334123 KasselDeutschland
Manner Sensortelemetrie GmbH,http://www.sensortelemetrie.de,info@sensortelemetrie.de,49742493290,4.97425E+11,Manner Sensortelemetrie GmbHEschenwasen 2078549 SpaichingenDeutschland
Manz AG,www.manz.com,info@manz.com,49712190000,4.97122E+11,Manz AGSteigäckerstr. 572768 ReutlingenDeutschland
MAPAL Fabrik für Präzisionswerkzeuge Dr. Kress KG,www.mapal.de,info@mapal.com,4973615850,4.97362E+11,MAPAL Fabrik für Präzisionswerkzeuge Dr. Kress KGObere Bahnstr. 1373431 AalenDeutschland
MAPLAN GmbH,www.maplan.at,office@maplan.at,4.32253E+11,4.32253E+14,MAPLAN GmbHMaplan-Str. 12542 KottingbrunnÖsterreich
Maprox AG,www.maprox.ch,info@maprox.ch,41434881800,41434881808,Maprox AGUsterstr. 878620 WetzikonSchweiz
Mapudo GmbH,www.mapudo.de,+49 211 176071-51,22840233,N/A,N/A
Maquet GmbH & Co.KG,www.maquet.de,info.zentrale@maquet.de,4972229320,49618135624,Maquet GmbH & Co.KGKehler Str. 3176437 RastattDeutschland
March Pumpen GmbH,www.marchpumpen.de,info@march-pumpen.com,4.96417E+11,4.96417E+12,March Pumpen GmbHRathenaustr. 235394 GießenDeutschland
Marchesini Group S.p.a.,www.marchesini.com,press.office@marchesini.com,39516518711,39516516457,Marchesini Group S.p.a.Via Nazionale 10040065 PianoroItalien
MARECHAL GmbH,www.marechal.com,info@marechal.com,49785291960,4.97853E+11,MARECHAL GmbHIm Lossenfeld 877731 WillstättDeutschland
Markus Junginger Mobile Industrie Markierungen,www.junginger-markierungen.de,info@junginger-markierungen.de,4.97325E+12,789168,N/A
Markus Klotz GmbH,www.fa-klotz.de,info@fa-klotz.de,49705292336,49705292338,Markus Klotz GmbHTheodor-Heuss-Str. 2375378 Bad LiebenzellDeutschland
Marquardt GmbH,www.marquardt.com,marquardt@marquardt.de,497424990,4.97425E+11,Marquardt GmbHSchloßstr. 1678604 Rietheim-WeilheimDeutschland
Martin Beschle Werkzeuge & Maschinen GmbH,www.beschle-gmbh.de,info@beschle-gmbh.de,4977741354,4977748105,Martin Beschle Werkzeuge & Maschinen GmbHIm Hirtenstall 1478267 AachDeutschland
Martin Mantz GmbH,www.auditconsult.de,info@martin-mantz.de,4.96022E+11,3763868,N/A
MARTOR KG,www.martor.de,info@martor.de,49212738700,4.92127E+11,MARTOR KGLindgesfeld 2842653 SolingenDeutschland
Märzhäuser Wetzlar GmbH & Co. KG,www.marzhauser.com,info@marzhauser.de,49644191160,4.96642E+11,Märzhäuser Wetzlar GmbH & Co. KGIn der Murch 1535579 WetzlarDeutschland
MAS GmbH Tools & Engineering,www.mas-tools.de,zentrale@mas-tools.de,49715260650,4.97153E+11,MAS GmbH Tools & EngineeringGlemseckstr. 6971229 LeonbergDeutschland
Maschinenbau Hellwig GmbH,hellwig-gmbh.de,info@hellwig-gmbh.de,49233991880,4.9234E+13,Maschinenbau Hellwig GmbHÜllendahl 1545549 SprockhövelDeutschland
Maschinenbau Kitz GmbH,www.mk-group.com,info@mk-group.com,4922845980,49228453145,Maschinenbau Kitz GmbHAmperestr. 1853844 TroisdorfDeutschland
Maschinenfabrik Berthold Hermle AG,www.hermle.de,info@hermle.de,497426950,4.97427E+11,Maschinenfabrik Berthold Hermle AGIndustriestr. 8-1278559 GosheimDeutschland
Maschinenfabrik Wagner GmbH & Co. KG,www.plarad.de,info@plarad.de,492245620,4922456266,Maschinenfabrik Wagner GmbH & Co. KGBirrenbachshöhe 1753804 MuchDeutschland
Maschinenfabrik Rausch GmbH & Co. KG,www.gratomat.de,info@gratomat-rausch.de,49212994210,4.9213E+11,Maschinenfabrik Rausch GmbH & Co. KGAlleestr. 4642781 HaanDeutschland
Maschinenfabrik Gustav Eirich GmbH & Co. KG,www.eirich.de,eirich@eirich.de,4962835100,49628351604,Maschinenfabrik Gustav Eirich GmbH & Co. KGWalldürner Str. 5074736 HardheimDeutschland
Maschinenfabrik Herkules GmbH Unternehmenskommunikation / CC,herkules-group.com,info@herkules-group.com,4.92717E+11,4.92717E+11,Maschinenfabrik Herkules GmbH Unternehmenskommunikation / CCEisenhüttenstr. 2157074 SiegenDeutschland
Maschinenfabrik Möllers GmbH,www.moellers.com,info@moellers.de,492521880,49252188100,Maschinenfabrik Möllers GmbHSudhoferweg 93-9759269 BeckumDeutschland
Maschinenfabrik Reinhausen GmbH,www.reinhausen.com,info@reinhausen.com,4994140900,4.99414E+11,Maschinenfabrik Reinhausen GmbHFalkensteinstr. 893059 RegensburgDeutschland
Maske Fleet GmbH,www.maske.de,info@maske.de,4940881660,4.94287E+12,Maske Fleet GmbHAn der Autobahn 12-1627404 GyhumDeutschland
Masterflex SE,www.masterflex.de,info@masterflex.com,49209970770,4.921E+11,Masterflex SEWilly-Brandt-Allee 300-30645891 GelsenkirchenDeutschland
MATEC GmbH,www.matec.de,info@matec.de,4.97025E+11,4.97025E+12,MATEC GmbHWilhelm-Maier-Str. 373257 KöngenDeutschland
Materialise NV,www.materialise.com,+32 16-396611,3216396600,153001,N/A
Materialise GmbH,www.materialise.de,software@materialise.de,4.98106E+11,382205,N/A
MatriX Technologies GmbH,www.nordsonmatrix.com,info@nordsonmatrix.com,4.98919E+11,4.9892E+13,MatriX Technologies GmbHKapellenstr. 1285622 FeldkirchenDeutschland
MATRIX VISION GmbH,www.matrix-vision.de,info@matrix-vision.de,49719194320,4.97192E+12,MATRIX VISION GmbHTalstr. 1671570 OppenweilerDeutschland
Matthes-Maschinen GmbH,www.matthes-maschinen.de,info@matthes-maschinen.de,4.92104E+11,492104,Matthes-Maschinen GmbHBollenhöhe 540822 MettmannDeutschland
Matthies Druckguss GmbH & Co. KG,www.druckgiesser.com,info@druckgiesser.com,49433171821,49433177779,Matthies Druckguss GmbH & Co. KGBredstedter Str. 29-3124768 RendsburgDeutschland
Mauell GmbH,www.mauell.com,info@mauell.com,492053130,49205313505,Mauell GmbHAm Rosenhügel 1- 742553 VelbertDeutschland
Maurer Magnetic AG,www.maurermagnetic.ch,info@maurermagnetic.ch,41449366030,41449366048,Maurer Magnetic AGIndustriestr. 88627 GrüningenSchweiz
Maus GmbH Modell- und Formenbau,www.maus-gmbh.de,info@maus-gmbh.de,49721948740,4.97219E+11,Maus GmbH Modell- und FormenbauAm Viehweg 976229 KarlsruheDeutschland
,mav-online.de,media.industrie@konradin.de,71175940,8707701,N/A
,https://mav.industrie.de/mav-innovationsforum/,media.industrie.de,4.97118E+11,870771,N/A
MAW Werkzeugmaschinen GmbH,www.maw-gmbh.de,vertrieb@maw-gmbh.de,49703173760,497031,MAW Werkzeugmaschinen GmbHIndustriestr. 671069 SindelfingenDeutschland
Maxfeld Stanzbiegetechnik GmbH & Co. KG,www.maxfeld.com,info@maxfeld.com,49911935130,4.99102E+12,Maxfeld Stanzbiegetechnik GmbH & Co. KGIm Kessel 190579 LangenzennDeutschland
Maximator GmbH,www.maximator.de,info@maximator.de,49363195330,4.93632E+13,Maximator GmbHLange Str. 699734 NordhausenDeutschland
,www.maxongroup.de,info.de@maxongroup.com,49894204930,4.98942E+11,3.000 Mitarbeiter weltweit
MAXXCAMP GmbH,www.maxxcamp.de,mail@maxxcamp.de,4.97371E+12,4.97371E+13,MAXXCAMP GmbHHindenburgstr. 1088499 RiedlingenDeutschland
MaxxVision GmbH,www.maxxvision.com,info@maxxvision.com,4.9712E+12,4.9712E+12,MaxxVision GmbHSigmaringer Str. 12170567 StuttgartDeutschland
Mayser GmbH & Co.,www.mayser.de,info@mayser.de,4983815070,4.98382E+11,Mayser GmbH & Co.Bismarckstr. 288161 LindenbergDeutschland
Mayser GmbH & Co. KG,www.mayser.de,info@mayser.de,4983815070,4.98382E+11,Mayser GmbH & Co.Bismarckstr. 288161 LindenbergDeutschland
MB connect line GmbH Fernwartungssysteme,www.mbconnectline.de,info@mbconnectline.de,4.99852E+13,4.99852E+13,MB connect line GmbH FernwartungssystemeWinnettener Str. 691550 DinkelsbühlDeutschland
mbo Oßwald GmbH & Co. KG,www.mbo-osswald.de,info@mbo-osswald.de,4993456700,4993456255,mbo Oßwald GmbH & Co. KGSteingasse 1397900 KülsheimDeutschland
MBS GmbH,www.mbs-solutions.de,info@mbs-solutions.de,49215172940,4.92152E+11,MBS GmbHRömerstr. 1547809 KrefeldDeutschland
MC Technologies GmbH,www.mc-technologies.net,info@mc-technologies.net,4.95117E+11,4.95117E+13,MC Technologies GmbHKabelkamp 230179 HannoverDeutschland
McAfee GmbH,www.mcaffee.com,info@mcafee.com,498937070,4.98937E+11,McAfee GmbHOhmstr. 185716 UnterschleißheimDeutschland
MCD Elektronik GmbH,www.mcd-elektronik.com,info@mcd-elektronik.de,4.97232E+11,4.97231E+12,MCD Elektronik GmbHHoheneichstr. 5275217 BirkenfeldDeutschland
MCU GmbH & Co. KG,www.mcu-gmbh.de,info@mcu-gmbh.de,4.98384E+12,4.98384E+12,MCU GmbH & Co. KGAm Gehrenbach 888167 MaierhöfenDeutschland
MCU GmbH & Co. KG,www.mcu-gmbh.de,info@mcu-gmbh.de,4.98384E+12,4.98384E+12,MCU GmbH & Co. KGAm Gehrenbach 888167 MaierhöfenDeutschland
MD Drucklufttechnik GmbH & Co. KG,www.mannesmann-demag.com,info@mannesmann-demag.com,4.97159E+11,4.97159E+13,MD Drucklufttechnik GmbH & Co. KGRosine-Starz-Str. 1671272 RenningenDeutschland
ME Components GmbH,www.me-components.de,info@me-components.com,4.92358E+11,4.92358E+12,ME Components GmbHBahnhofstr. 1158849 HerscheidDeutschland
ME MOBIL ELEKTRONIK GmbH,www.mobil-elektronik.com,info@mobil-elektronik.de,49794691940,4.97947E+12,ME MOBIL ELEKTRONIK GmbHBössingerstr. 3374243 LangenbrettachDeutschland
Measurement Computing GmbH,www.MCCdaq.de,Info@MCCdaq.de,49714295310,4.97143E+11,Measurement Computing GmbHIm Weilerlen 1074321 Bietigheim-BissingenDeutschland
MEBA Metall-Bandsägemaschinen GmbH,www.meba-saw.com,info@meba-saw.de,49733396440,4.97334E+11,MEBA Metall-Bandsägemaschinen GmbHLindenstr. 672589 WesterheimDeutschland
MECADAT AG,www.mecadat.de,info@mecadat.de,49876176200,4.98762E+11,MECADAT AGHagenaustr. 585416 LangenbachDeutschland
medizin&technik Konradin-Verlag Robert Kohlhammer GmbH,medizin-und-technik.industrie.de,media.industrie@konradin.de,4971175940,870771,N/A
MEDAGENT GmbH,www.medagent.de,info@medagent.de,49746399540,4.97464E+11,MEDAGENT GmbHGriesweg 4778570 MühlheimDeutschland
Medi-Globe GmbH,www.medi-globe.de,vertrieb@medi-globe.de,4980329730,4.98033E+11,Medi-Globe GmbHMedi-Globe-Str. 1-583101 RohrdorfDeutschland
MedicalMountains GmbH,www.medicalmountains.de,info@medicalmountains.de,4.97462E+12,4.97642E+12,MedicalMountains GmbHKatharinenstr. 278532 TuttlingenDeutschland
Medicoat AG,www.medicoat.ch,info@medicoat.ch,41628897686,41628897677,Medicoat AGAlmuesenacherstr. 2 a5506 MägenwilSchweiz
MEDIPACK AG,www.medipack.ch,info@medipack.ch,41526303636,41526303637,MEDIPACK AGMühlenthalstr. 184 -1888200 SCHAFFHAUSENSchweiz
Medisize Schweiz AG Phillips Medisize,www.medisize.ch,info.ch@medisize.com,41448383939,41448383900,Medisize Schweiz AG Phillips MedisizeHakabstr. 58309 NÜRENSDORFSchweiz
Medtronic GmbH,www.medtronic.de,deutschland@medtronic.com,49215981490,4.9216E+12,Medtronic GmbHEarl-Bakken-Platz 140670 MeerbuschDeutschland
medwork GmbH,www.medwork.com,contact@medwork.com,4.99194E+11,4.99194E+11,medwork GmbHMedworkring 191315 HöchstadtDeutschland
Megatec Electronic GmbH,www.megatec-electronic.de,info@megatec-electronic.de,4991544133,4991544139,Megatec Electronic GmbHLehenhammer 1492268 EtzelwangDeutschland
MEGATRON Elektronik GmbH & Co. KG,www.megatron.de,info@megatron.de,4989460940,4.98946E+11,MEGATRON Elektronik GmbH & Co. KGHermann-Oberth-Str. 785640 PutzbrunnDeutschland
Meili Technology SA,www.meili-technology.com,info@meili-technology.com,41244630222,1880,N/A
Meister-Maschinen GmbH,www.meister-maschinen.com,info@meister-maschinen.eu,4.92944E+11,4.92944E+11,Meister-Maschinen GmbHOverhagener Weg 4459597 ErwitteDeutschland
MEK Europe BV,www.mek-europe.com,info@mek-europe.com,31407114111,25047,N/A
memex GmbH,www.memex.eu,info@memex.eu,4.97022E+11,4.97022E+12,memex GmbHEisenbahnstr. 5973265 DettingenDeutschland
Memmert GmbH & Co. KG,www.memmert.com,sales@memmert.com,4991229250,49912214585,Memmert GmbH & Co. KGÄußere Rittersbacher Str. 3891126 SchwabachDeutschland
Mensch und Maschine Deutschland GmbH,www.mum.de,info@mum.de,4981539330,4.98154E+11,Mensch und Maschine Deutschland GmbHArgelsrieder Feld 582234 WeßlingDeutschland
Mentor Graphics (Israel) Limited,www.mentor.com,info@mentor.com,9.72973E+13,9.72973E+13,Mentor Graphics (Israel) LimitedShderot Aba Eban 1046120 HerzliyaIsrael
Mentor Graphics Corporation,www.mentor.com,+1 800 5922210,800597070,N/A,N/A
Menzel Elektromotoren GmbH,www.menzel-motors.com/de,info@menzel-motors.com,49303499220,4934992216,Menzel Elektromotoren GmbHNeues Ufer 19-2510553 BerlinDeutschland
MERVISOFT GmbH,www.mervisoft.de,info@mervisoft.de,49611183610,4.96112E+12,MERVISOFT GmbHRheingaustr. 8865203 WiesbadenDeutschland
Merz Aufbereitungstechnik GmbH,www.merz-aufbereitungstechnik.de,info@merz-aufbereitungstechnik.de,4.97742E+20,4.97742E+11,Merz Aufbereitungstechnik GmbHIndustriestr. 2979787 LauchringenDeutschland
MES D.A.CH Verband e.V.,www.mes-dach.de,info@mes-dach.de,4.97063E+12,49706296019,MES D.A.CH Verband e.V.Eisenbahnstr. 1874360 IlsfeldDeutschland
MESCO Engineering GmbH,www.mesco-engineering.com,info@mesco.de,4.97622E+11,4.97621E+12,MESCO Engineering GmbHBerner Weg 779539 LörrachDeutschland
Messe München GmbH,www.messe-muenchen.de,newsline@messe-muenchen.de,4.98995E+11,4.98995E+11,Messe München GmbHAm Messesee 281829 MünchenDeutschland
Messer Industriemontagen und Apparatebau GmbH,www.karl-messer.de,info@karl-messer.de,496624590,4966245920,Messer Industriemontagen und Apparatebau GmbHLandecker Str. 5036266 HeringenDeutschland
Messer SE & Co. KGaA,www.messergroup.com,info@messergroup.com,49619677600,4.96197E+12,Messer SE & Co. KGaAMesser-Platz 165812 Bad SodenDeutschland
messner emtronic Stefan Kaspar e.K,www.messner-emtronic.de,info@messner-emtronic.de,49715766155,49715766155,messner emtronic Stefan Kaspar e.KBreitwasenring 2372135 DettenhausenDeutschland
MET Medical Engineering Technologies Ltd,www.met.uk.com/de,solutions@met.uk.com,4.48455E+11,170,N/A
Metacap GmbH,www.metacap.de,info@metacap.de,4.94516E+11,49451581312,Metacap GmbHSiemensstr. 923560 LübeckDeutschland
Metallform Wächter GmbH,www.metallform.de,kontakt@metallform.de,49725294260,4.97253E+11,Metallform Wächter GmbHGewerbestr. 3575015 BrettenDeutschland
Metaq GmbH,www.metaq.de,info@metaq.de,49202609000,4.92026E+11,Metaq GmbHDüsseldorfer Str. 105 b42115 WuppertalDeutschland
Metav Werkzeuge GmbH,www.metav-werkzeuge.de/,info@metav-werkzeuge.de,49282292707,49282292708,Metav Werkzeuge GmbHChemnitzer Str. 1146446 EmmerichDeutschland
Metawell GmbH metal sandwich technology,www.metawell.com,info@metawell.com,49843167150,4.98432E+11,Metawell GmbH metal sandwich technologySchleifmühlweg 3186633 NeuburgDeutschland
Method Park Holding AG,www.methodpark.de,info@methodpark.de,4.99132E+11,4.99132E+13,Method Park Holding AGWetterkreuz 19 a91058 ErlangenDeutschland
Metrofunkkabel-Union GmbH,www.metrofunk.de,info@metrofunk.de,49307901860,4.93079E+11,Metrofunkkabel-Union GmbHLepsiusstr. 8912165 BerlinDeutschland
METROHM AG,www.metrohm.com,sales@metrohm.ch,41713538580,41713538905,METROHM AGIonenstr.9100 HerisauSchweiz
Pharmacontrol Electronic GmbH,www.mt.com,mtpc.info@mt.com,49625271067,4.96253E+12,Pharmacontrol Electronic GmbHHarzstr. 164646 HeppenheimDeutschland
Mettler-Toledo Garvens GmbH Produktinspektion,www.mt.com/pi,garvens@ga.mt.com,4951219330,4.95122E+11,Mettler-Toledo Garvens GmbH ProduktinspektionKampstr. 731180 GiesenDeutschland
Mettler-Toledo GmbH,www.mt.com,info.mtd@mt.com,496415070,4964152951,Mettler-Toledo GmbHOckerweg 335396 GießenDeutschland
METZ CONNECT GmbH,www.metz-connect.com/,info@btr-netcom.com,4977025330,4.97703E+11,METZ CONNECT GmbHIm Tal 278176 BlumbergDeutschland
Meusburger Georg GmbH & Co KG,www.meusburger.com,office@meusburger.com,43557467060,4.35575E+11,Meusburger Georg GmbH & Co KGKesselstr. 426960 WolfurtÖsterreich
MEV Elektronik Service GmbH,www.mev-elektronik.com,info@mev-elektronik.com,49542423400,4.95424E+11,MEV Elektronik Service GmbHNordel 5 a49176 HilterDeutschland
MEWA Textil-Service AG & Co. Management OHG,www.mewa.de,info@mewa.de,4961176010,4.96118E+11,MEWA Textil-Service AG & Co. Management OHGJohn-F.-Kennedy-Str. 465189 WiesbadenDeutschland
Mewes & Partner GmbH,www.winmod.de,winmod@mewes-partner.de,49330220970,4.93302E+12,Mewes & Partner GmbHNeuendorfstr. 1516761 HennigsdorfDeutschland
Meypack Verpackungssystemtechnik GmbH,www.meypack.de,info@meypack.de,492509940,4.9251E+11,Meypack Verpackungssystemtechnik GmbHIndustriestr. 348301 NottulnDeutschland
MF Instruments GmbH,www.mf-instruments.de,info@mf-instruments.de,49743290960,4.97433E+12,MF Instruments GmbHJohannes-Brahms-Str. 472461 AlbstadtDeutschland
MHJ-Software GmbH & Co. KG,www.mhj.de,info@mhj.de,49725287890,49725278780,MHJ-Software GmbH & Co. KGAlbert-Einstein-Str. 10175015 BrettenDeutschland
ecovium GmbH,https://ecovium.com/de/,info@ecovium.com,49503296560,331535,N/A
Michael Koch GmbH,www.bremsenergie.de,mail@bremsenergie.de,4.97252E+11,4.97252E+11,Michael Koch GmbHZum Grenzgraben 2876698 Ubstadt-WeiherDeutschland
michael sander kunststofftechnik gmbh,N/A,N/A,N/A,N/A,N/A
Process Sensing Technologies PST GmbH,www.processsensing.com,de.info@processsensing.com,49617259170,4.96173E+11,Process Sensing Technologies PST GmbHMax-Planck-Str. 1461381 FriedrichsdorfDeutschland
Micro Systems Technologies Management AG,www.mst.com,info@mst.com,41448046300,41448046301,Micro Systems Technologies Management AGNeuhofstr. 46341 BaarSchweiz
MICRO-EPSILON-MESS- TECHNIK GmbH & Co. KG,www.micro-epsilon.de,info@micro-epsilon.de,4985421680,49854216890,MICRO-EPSILON-MESS- TECHNIK GmbH & Co. KGKönigbacher Str. 1594496 OrtenburgDeutschland
Micro-Sensys GmbH,www.microsensys.de,marketing@microsensys.de,49361598740,4.93616E+11,Micro-Sensys GmbHIn der Hochstedter Ecke 299098 ErfurtDeutschland
Micro-Vu Europe GmbH,www.microvu.eu,info@microvu.eu,4.96852E+12,4.96852E+12,Micro-Vu Europe GmbHEssener Str. 866606 St. WendelDeutschland
MicroCare Corp.,www.microcare.com,+1 8608270626,59506051,N/A,N/A
MicroConsult GmbH Schule f. Mikroelektronik,www.microconsult.de,info@microconsult.com,49894506170,4.98945E+11,MicroConsult GmbH Schule f. MikroelektronikCharles-de-Gaulle-Str. 6 B81737 MünchenDeutschland
Microcontact AG,http://www.microcontact.ch,office@microcontact.ch,4.14162E+11,41622858023,Microcontact AGGüterstr. 74654 LostorfSchweiz
MicroControl Systemhaus für Automatisierung GmbH & Co.KG,info@microcontrol.net,+49 2241-256590,4.92242E+11,2353844,N/A
Micronise GmbH & Co. KG,www.micronise.com,support@micronise.com,4.96203E+12,1857074,N/A
Microprecision Electronics SA,www.micropercision.ch,info@microprecision.ch,41244814343,41244814360,Microprecision Electronics SARoute de I`Industrie 271896 VOUVRYSchweiz
Micropsi Industries GmbH,www.micropsi-industries.com,contact@micropsi-industries.com,4.93056E+11,5812043,N/A
Microscan Systems B.V.,www.microscan.com/de,info@microscan.de,3.18162E+11,3.18162E+11,Microscan Systems B.V.Lemelerberg 172402 ZN Alphen aan Den RijnNiederlande
MICROSENS GmbH & Co. KG,www.microsens.com,info@microsens.com,49238194520,4.92382E+12,MICROSENS GmbH & Co. KGKüferstr. 1659067 HammDeutschland
Microsoft Deutschland GmbH,www.microsoft.com,+49 221 80100,250676,N/A,N/A
microsonic GmbH,www.microsonic.de,info@microsonic.de,4.9232E+11,4.9232E+12,microsonic GmbHPhoenixseestr. 744263 DortmundDeutschland
microSYST Systemelectronic GmbH,www.microsyst.de,info@microsyst.de,4.99682E+11,4.96819E+11,microSYST Systemelectronic GmbHAm Gewerbepark 1192670 WindischeschenbachDeutschland
Microtronic Microelectronic Consulting GmbH,http://www.microtronic.de,info@microtronic.de,4.98723E+11,4.98723E+11,Microtronic Microelectronic Consulting GmbHKleingrötzing 184494 Neumarkt-Sankt VeitDeutschland
MIGAL.CO GmbH,www.migweld.de,info@migal.co,4.99952E+11,4.99952E+11,MIGAL.CO GmbHWattstr. 294405 LandauDeutschland
Mikron Switzerland AG,www.mikron.com,mto@mikron.com,41916106500,41916106683,"Mikron Switzerland AG Agno, Division ToolVia Campagna 16982 AGNOSchweiz"
Mikron SA Boudry,www.mikron.com,mto@mikron.com,41916106500,41916106683,"Mikron Switzerland AG Agno, Division ToolVia Campagna 16982 AGNOSchweiz"
"Mikron Switzerland AG Agno, Division Tool",www.mikron.com,mto@mikron.com,41916106500,41916106683,"Mikron Switzerland AG Agno, Division ToolVia Campagna 16982 AGNOSchweiz"
Mikrotron GmbH,www.mikrotron.de,info@mikrotron.de,4.98973E+11,4.98166E+11,Mikrotron GmbHLandshuter Str. 20-2285716 UnterschleißheimDeutschland
Miksch GmbH,www.werkzeugwechsler.miksch.de,miksch@miksch.eu,49716167240,49716114429,Miksch GmbHReutlinger Str. 573037 GöppingenDeutschland
Milz & Comp. GmbH,www.milz-comp.de,info@milz-comp.de,4.92212E+11,4.92219E+12,Milz & Comp. GmbHAachener Str. 563-56550933 KölnDeutschland
mimatic GmbH,www.mimatic.de,info@mimatic.de,49831574440,4.98316E+11,mimatic GmbHWestendstr. 387488 BetzigauDeutschland
MIMOT GmbH,www.mimot.de,info@mimot.de,49762195780,4.97622E+11,MIMOT GmbHBerner Weg 1179539 LörrachDeutschland
Minebea Intec GmbH,www.minebea-intec.de,info@minebea-intec.com,4.94068E+11,4.94068E+11,Minebea Intec GmbHMeiendorfer Str. 205 A22145 HamburgDeutschland
MINT GmbH Werkzeuge - Messtechnik Automation,www.mint-gmbh.de,mail@mint-gmbh.de,4.97219E+11,4.97219E+12,MINT GmbH Werkzeuge - Messtechnik AutomationIm Mittelfeld 1076135 KarlsruheDeutschland
MIRTEC GmbH,www.mirtec.com,+49 6026 9779450,223,2000,MIRTEC GmbHBabenhäuser Str. 5063762 GroßostheimDeutschland
Missler Software,www.topsolid.fr,info@topsolid.com,33160872020,33160872018,Missler SoftwareRue du Bois Sauvage 791055 EvryFrankreich
MISUMI Europa GmbH,www.misumi-europe.com,verkauf@misumi-europe.com,49696681730,4.96967E+12,MISUMI Europa GmbHFranklinstr. 61-6360486 FrankfurtDeutschland
,www.anschlagmittel-shop.de,+49 322 11001031,50,1990,Mitari Hebetechnik GmbHSiemensstr. 3147533 KleveDeutschland
Mitsubishi Electric Europe B.V.,de.mitsubishielectric.com/fa,mitsubishi-automation@meg.mee.com,4921024860,4921021120,Mitsubishi Electric Europe B.V.Mitsubishi-Electric-Platz 140882 RatingenDeutschland
Mitutoyo Deutschland GmbH,www.mitutoyo.de,info@mitutoyo.de,4921371020,4.92137E+11,Mitutoyo Deutschland GmbHBorsigstr. 8-1041469 NeussDeutschland
MIVEG GmbH Automated Food Systems - European,www.miveg.de,info@miveg.de,49919594110,4.99196E+11,MIVEG GmbH Automated Food Systems - EuropeanGewerbering 491341 RöttenbachDeutschland
MKR Metzger GmbH RECYCLINGSYSTEME,www.mkr-metzger.de,info@mkr-metzger.de,4.99092E+11,4.99092E+11,MKR Metzger GmbH RECYCLINGSYSTEMERappenfeldstr. 486653 MonheimDeutschland
